# Generated with dmote-topography, version 0.3.0. Arguments:
# --x-mu 10 --x-sigma 35 --y-mu 90 --y-sigma 45 --hardness 0.5 --lift 0.2
  0.00  47.81  60.47  68.19  73.71  77.97  81.40  84.25  86.64  88.68  90.42  91.90  93.15  94.21  95.09  95.80  96.36  96.77  97.05  97.20  97.24  97.16  96.97  96.67  96.28  95.80  95.23  94.57  93.83  93.02  92.13  91.18  90.17  89.09  87.96  86.78  85.55  84.28  82.97  81.62  80.24  78.83  77.40  75.95  74.48  72.99  71.49  69.99  68.48  66.97  65.45  63.95  62.44  60.95  59.47  58.00  56.54  55.11  53.69  52.29  50.91  49.56  48.23  46.93  45.65  44.40  43.17  41.98  40.81  39.67  38.56  37.48  36.43  35.41  34.41  33.44  32.50  31.59  30.70  29.83  28.98  28.16  27.35  26.56  25.79  25.02  24.27  23.51  22.76  22.00  21.23  20.43  19.59  18.70  17.70  16.57  15.19  13.37  10.51   0.00
  0.00  48.09  60.82  68.59  74.14  78.42  81.88  84.74  87.15  89.20  90.94  92.43  93.70  94.76  95.64  96.36  96.92  97.33  97.61  97.77  97.80  97.71  97.52  97.23  96.83  96.34  95.77  95.10  94.36  93.54  92.65  91.69  90.66  89.58  88.44  87.25  86.01  84.73  83.41  82.05  80.66  79.24  77.80  76.33  74.85  73.35  71.84  70.32  68.80  67.28  65.76  64.24  62.72  61.22  59.72  58.24  56.78  55.33  53.90  52.49  51.10  49.74  48.40  47.09  45.80  44.54  43.31  42.10  40.93  39.78  38.66  37.57  36.52  35.49  34.48  33.51  32.56  31.64  30.74  29.87  29.02  28.19  27.37  26.58  25.80  25.03  24.27  23.52  22.76  22.00  21.23  20.42  19.58  18.68  17.69  16.56  15.18  13.36  10.50   0.00
  0.00  48.34  61.13  68.94  74.52  78.83  82.31  85.18  87.60  89.66  91.42  92.91  94.18  95.25  96.14  96.86  97.42  97.84  98.12  98.27  98.30  98.22  98.02  97.72  97.33  96.83  96.25  95.58  94.83  94.01  93.11  92.14  91.11  90.02  88.87  87.67  86.42  85.13  83.80  82.43  81.03  79.60  78.15  76.67  75.18  73.67  72.15  70.62  69.09  67.56  66.02  64.49  62.97  61.45  59.95  58.46  56.98  55.52  54.08  52.66  51.27  49.89  48.55  47.22  45.93  44.66  43.42  42.21  41.02  39.87  38.74  37.65  36.58  35.55  34.54  33.56  32.60  31.67  30.77  29.89  29.04  28.20  27.39  26.59  25.81  25.04  24.27  23.51  22.76  21.99  21.21  20.41  19.57  18.67  17.67  16.54  15.16  13.34  10.48   0.00
  0.00  48.56  61.41  69.26  74.86  79.19  82.68  85.57  88.01  90.07  91.84  93.34  94.62  95.69  96.58  97.30  97.86  98.28  98.56  98.72  98.75  98.66  98.46  98.16  97.76  97.26  96.68  96.00  95.25  94.42  93.51  92.54  91.50  90.40  89.24  88.04  86.78  85.48  84.14  82.76  81.35  79.92  78.45  76.97  75.46  73.95  72.42  70.88  69.34  67.79  66.25  64.71  63.18  61.65  60.14  58.64  57.15  55.69  54.24  52.81  51.40  50.02  48.67  47.34  46.03  44.76  43.51  42.29  41.10  39.94  38.81  37.71  36.63  35.59  34.58  33.59  32.63  31.70  30.79  29.91  29.05  28.21  27.39  26.59  25.80  25.03  24.26  23.50  22.74  21.98  21.19  20.39  19.55  18.64  17.65  16.51  15.14  13.32  10.46   0.00
  0.00  48.74  61.65  69.53  75.16  79.50  83.01  85.91  88.35  90.43  92.20  93.71  94.99  96.06  96.96  97.68  98.25  98.67  98.95  99.10  99.13  99.04  98.84  98.54  98.13  97.63  97.04  96.36  95.60  94.77  93.86  92.88  91.83  90.73  89.56  88.35  87.09  85.78  84.43  83.05  81.63  80.18  78.71  77.22  75.71  74.18  72.64  71.10  69.55  67.99  66.44  64.89  63.35  61.82  60.30  58.79  57.29  55.82  54.36  52.93  51.51  50.13  48.76  47.42  46.11  44.83  43.58  42.35  41.16  39.99  38.85  37.75  36.67  35.62  34.60  33.61  32.65  31.71  30.80  29.91  29.05  28.21  27.38  26.58  25.79  25.01  24.24  23.48  22.72  21.95  21.17  20.36  19.52  18.61  17.62  16.48  15.11  13.29  10.44   0.00
  0.00  48.90  61.85  69.75  75.40  79.76  83.27  86.19  88.64  90.72  92.50  94.01  95.30  96.38  97.27  98.00  98.56  98.98  99.27  99.42  99.45  99.36  99.16  98.85  98.44  97.94  97.34  96.66  95.90  95.06  94.14  93.16  92.11  91.00  89.83  88.61  87.34  86.02  84.67  83.28  81.85  80.40  78.92  77.42  75.90  74.37  72.82  71.27  69.71  68.15  66.59  65.04  63.49  61.95  60.42  58.90  57.40  55.92  54.46  53.02  51.60  50.20  48.83  47.49  46.17  44.88  43.62  42.39  41.19  40.02  38.88  37.76  36.68  35.63  34.61  33.61  32.64  31.70  30.79  29.90  29.03  28.19  27.36  26.56  25.76  24.98  24.21  23.45  22.69  21.92  21.13  20.33  19.48  18.58  17.58  16.45  15.07  13.26  10.41   0.00
  0.00  49.02  62.00  69.93  75.59  79.96  83.49  86.41  88.86  90.95  92.73  94.25  95.54  96.62  97.52  98.25  98.81  99.23  99.52  99.67  99.69  99.60  99.40  99.09  98.68  98.18  97.58  96.90  96.13  95.28  94.36  93.37  92.32  91.20  90.03  88.81  87.53  86.21  84.85  83.45  82.02  80.56  79.08  77.57  76.05  74.51  72.96  71.40  69.83  68.27  66.70  65.14  63.58  62.04  60.50  58.98  57.47  55.99  54.52  53.07  51.65  50.25  48.87  47.52  46.20  44.91  43.64  42.41  41.20  40.03  38.88  37.76  36.68  35.62  34.60  33.60  32.63  31.68  30.77  29.87  29.00  28.16  27.33  26.52  25.73  24.95  24.17  23.41  22.64  21.87  21.09  20.28  19.44  18.53  17.54  16.41  15.03  13.22  10.38   0.00
  0.00  49.11  62.12  70.05  75.73  80.11  83.64  86.56  89.03  91.12  92.90  94.42  95.71  96.80  97.70  98.42  98.99  99.41  99.70  99.85  99.87  99.78  99.58  99.27  98.86  98.35  97.75  97.06  96.29  95.44  94.52  93.53  92.47  91.35  90.17  88.94  87.66  86.34  84.97  83.57  82.14  80.67  79.18  77.67  76.14  74.60  73.04  71.48  69.91  68.34  66.76  65.20  63.64  62.09  60.55  59.02  57.51  56.02  54.54  53.09  51.66  50.26  48.88  47.53  46.20  44.90  43.64  42.40  41.19  40.01  38.86  37.74  36.65  35.60  34.57  33.57  32.59  31.65  30.73  29.83  28.96  28.11  27.28  26.47  25.68  24.90  24.12  23.36  22.59  21.82  21.04  20.23  19.38  18.48  17.49  16.36  14.99  13.18  10.35   0.00
  0.00  49.16  62.18  70.13  75.81  80.19  83.73  86.66  89.12  91.22  93.00  94.52  95.82  96.90  97.80  98.53  99.10  99.52  99.80  99.95  99.98  99.88  99.68  99.37  98.95  98.44  97.84  97.15  96.38  95.53  94.60  93.61  92.55  91.42  90.24  89.01  87.73  86.40  85.03  83.63  82.19  80.72  79.23  77.71  76.18  74.63  73.07  71.50  69.93  68.36  66.78  65.21  63.65  62.09  60.55  59.02  57.51  56.01  54.54  53.08  51.65  50.24  48.86  47.50  46.17  44.87  43.60  42.36  41.15  39.97  38.82  37.70  36.61  35.55  34.52  33.51  32.54  31.59  30.67  29.78  28.90  28.05  27.22  26.41  25.62  24.83  24.06  23.29  22.53  21.76  20.97  20.17  19.32  18.42  17.43  16.30  14.94  13.14  10.31   0.00
  0.00  49.18  62.20  70.14  75.83  80.21  83.75  86.68  89.15  91.24  93.03  94.55  95.84  96.93  97.83  98.56  99.12  99.54  99.83  99.97 100.00  99.91  99.70  99.39  98.97  98.46  97.86  97.17  96.39  95.54  94.61  93.62  92.55  91.43  90.25  89.01  87.73  86.40  85.03  83.62  82.18  80.71  79.22  77.70  76.16  74.61  73.05  71.48  69.91  68.33  66.75  65.18  63.61  62.06  60.51  58.98  57.46  55.97  54.49  53.03  51.60  50.19  48.80  47.45  46.12  44.82  43.54  42.30  41.09  39.91  38.75  37.63  36.54  35.48  34.45  33.44  32.47  31.52  30.60  29.70  28.83  27.98  27.15  26.34  25.54  24.76  23.99  23.22  22.45  21.68  20.90  20.10  19.25  18.35  17.36  16.24  14.88  13.08  10.27   0.00
  0.00  49.15  62.16  70.11  75.79  80.17  83.71  86.63  89.10  91.19  92.98  94.50  95.79  96.88  97.77  98.50  99.07  99.49  99.77  99.92  99.94  99.85  99.64  99.33  98.91  98.40  97.80  97.11  96.33  95.48  94.55  93.55  92.49  91.36  90.18  88.94  87.66  86.33  84.96  83.55  82.11  80.64  79.14  77.62  76.09  74.54  72.97  71.40  69.83  68.25  66.67  65.10  63.53  61.97  60.43  58.89  57.38  55.88  54.40  52.94  51.51  50.10  48.71  47.36  46.03  44.72  43.45  42.21  41.00  39.81  38.66  37.54  36.45  35.38  34.35  33.35  32.37  31.43  30.50  29.61  28.74  27.89  27.06  26.25  25.45  24.67  23.90  23.13  22.37  21.60  20.82  20.01  19.17  18.27  17.29  16.17  14.81  13.02  10.22   0.00
  0.00  49.08  62.07  70.01  75.68  80.06  83.59  86.51  88.97  91.06  92.85  94.37  95.66  96.74  97.64  98.36  98.93  99.35  99.63  99.77  99.80  99.70  99.50  99.18  98.77  98.26  97.65  96.96  96.18  95.33  94.40  93.41  92.34  91.22  90.03  88.80  87.51  86.19  84.81  83.41  81.97  80.50  79.00  77.48  75.95  74.40  72.83  71.26  69.69  68.11  66.53  64.96  63.40  61.84  60.29  58.76  57.25  55.75  54.27  52.81  51.38  49.97  48.59  47.23  45.90  44.60  43.33  42.09  40.87  39.69  38.54  37.42  36.33  35.27  34.24  33.23  32.26  31.31  30.39  29.50  28.63  27.78  26.95  26.14  25.34  24.56  23.79  23.03  22.27  21.50  20.72  19.92  19.08  18.19  17.21  16.09  14.74  12.96  10.17   0.00
  0.00  48.96  61.93  69.84  75.50  79.87  83.39  86.31  88.76  90.85  92.63  94.15  95.43  96.51  97.41  98.13  98.70  99.11  99.39  99.54  99.56  99.47  99.26  98.95  98.53  98.02  97.42  96.72  95.95  95.10  94.17  93.17  92.11  90.99  89.81  88.57  87.29  85.96  84.60  83.19  81.75  80.28  78.79  77.27  75.74  74.19  72.63  71.06  69.49  67.91  66.34  64.77  63.21  61.65  60.11  58.58  57.07  55.57  54.10  52.64  51.21  49.80  48.42  47.07  45.74  44.44  43.17  41.93  40.72  39.54  38.39  37.27  36.18  35.12  34.09  33.09  32.12  31.18  30.26  29.36  28.50  27.65  26.82  26.01  25.22  24.44  23.68  22.91  22.15  21.39  20.61  19.81  18.98  18.09  17.11  16.00  14.65  12.88  10.11   0.00
  0.00  48.80  61.72  69.61  75.25  79.60  83.11  86.02  88.47  90.55  92.32  93.83  95.12  96.19  97.08  97.80  98.37  98.78  99.06  99.21  99.23  99.13  98.93  98.61  98.20  97.69  97.09  96.40  95.62  94.77  93.85  92.85  91.79  90.67  89.50  88.26  86.98  85.66  84.30  82.89  81.46  79.99  78.50  76.99  75.46  73.92  72.36  70.80  69.23  67.66  66.09  64.52  62.96  61.41  59.87  58.35  56.84  55.35  53.87  52.42  51.00  49.59  48.21  46.86  45.54  44.24  42.98  41.74  40.53  39.36  38.21  37.09  36.01  34.95  33.93  32.93  31.96  31.02  30.10  29.21  28.34  27.50  26.68  25.87  25.08  24.31  23.54  22.78  22.02  21.26  20.49  19.69  18.86  17.98  17.00  15.90  14.56  12.80  10.05   0.00
  0.00  48.58  61.45  69.30  74.92  79.25  82.75  85.65  88.08  90.15  91.92  93.42  94.70  95.77  96.66  97.38  97.94  98.35  98.63  98.77  98.79  98.70  98.49  98.18  97.76  97.26  96.65  95.97  95.20  94.35  93.43  92.44  91.38  90.26  89.09  87.86  86.59  85.27  83.91  82.51  81.08  79.62  78.14  76.63  75.11  73.57  72.02  70.46  68.90  67.33  65.77  64.21  62.65  61.11  59.57  58.06  56.55  55.07  53.60  52.15  50.73  49.33  47.96  46.61  45.30  44.01  42.74  41.51  40.31  39.14  38.00  36.88  35.80  34.75  33.73  32.73  31.77  30.83  29.92  29.03  28.17  27.33  26.51  25.71  24.92  24.15  23.39  22.63  21.88  21.12  20.35  19.56  18.73  17.85  16.89  15.79  14.46  12.71   9.98   0.00
  0.00  48.31  61.11  68.92  74.50  78.82  82.29  85.17  87.60  89.65  91.41  92.91  94.18  95.24  96.12  96.84  97.39  97.81  98.08  98.22  98.24  98.15  97.94  97.63  97.22  96.71  96.12  95.43  94.67  93.82  92.90  91.92  90.87  89.76  88.59  87.37  86.10  84.78  83.43  82.04  80.62  79.16  77.69  76.19  74.67  73.14  71.60  70.05  68.49  66.93  65.38  63.82  62.28  60.74  59.22  57.70  56.21  54.73  53.27  51.83  50.42  49.03  47.66  46.32  45.01  43.72  42.47  41.24  40.05  38.88  37.74  36.64  35.56  34.52  33.50  32.51  31.55  30.62  29.71  28.83  27.97  27.13  26.32  25.52  24.74  23.97  23.21  22.46  21.71  20.96  20.20  19.41  18.59  17.71  16.76  15.66  14.35  12.61   9.90   0.00
  0.00  47.99  60.69  68.45  74.00  78.28  81.73  84.60  87.00  89.05  90.79  92.28  93.54  94.60  95.47  96.18  96.73  97.14  97.41  97.56  97.58  97.48  97.28  96.97  96.56  96.05  95.46  94.78  94.02  93.18  92.27  91.29  90.24  89.14  87.98  86.76  85.50  84.20  82.85  81.47  80.06  78.61  77.15  75.66  74.15  72.63  71.09  69.55  68.01  66.46  64.91  63.37  61.83  60.30  58.79  57.29  55.80  54.33  52.88  51.45  50.04  48.66  47.31  45.97  44.67  43.39  42.15  40.93  39.74  38.58  37.45  36.35  35.29  34.25  33.24  32.25  31.30  30.37  29.47  28.59  27.74  26.91  26.10  25.31  24.53  23.77  23.02  22.27  21.53  20.78  20.02  19.24  18.43  17.56  16.61  15.52  14.22  12.50   9.81   0.00
  0.00  47.59  60.20  67.89  73.40  77.64  81.07  83.90  86.29  88.32  90.05  91.52  92.78  93.83  94.69  95.40  95.95  96.35  96.62  96.76  96.78  96.69  96.48  96.17  95.77  95.27  94.68  94.00  93.25  92.41  91.51  90.54  89.50  88.40  87.25  86.05  84.80  83.50  82.17  80.79  79.39  77.96  76.50  75.02  73.53  72.02  70.50  68.97  67.43  65.90  64.36  62.83  61.31  59.79  58.29  56.80  55.32  53.86  52.42  51.01  49.61  48.24  46.89  45.57  44.28  43.01  41.78  40.57  39.39  38.24  37.12  36.03  34.97  33.94  32.93  31.96  31.01  30.09  29.20  28.33  27.48  26.66  25.86  25.07  24.30  23.55  22.80  22.06  21.32  20.58  19.83  19.06  18.25  17.39  16.45  15.37  14.08  12.38   9.71   0.00
  0.00  47.13  59.61  67.23  72.68  76.89  80.28  83.09  85.46  87.46  89.18  90.64  91.88  92.92  93.78  94.47  95.01  95.41  95.68  95.82  95.84  95.75  95.54  95.24  94.84  94.34  93.76  93.09  92.34  91.51  90.62  89.65  88.63  87.54  86.40  85.21  83.97  82.68  81.36  80.00  78.61  77.19  75.75  74.28  72.80  71.31  69.80  68.28  66.76  65.24  63.72  62.21  60.70  59.19  57.70  56.23  54.77  53.32  51.90  50.49  49.11  47.75  46.42  45.11  43.83  42.57  41.35  40.15  38.98  37.84  36.73  35.65  34.60  33.58  32.59  31.62  30.69  29.77  28.89  28.03  27.19  26.38  25.58  24.80  24.04  23.29  22.55  21.82  21.09  20.36  19.61  18.85  18.05  17.20  16.26  15.20  13.92  12.24   9.60   0.00
  0.00  46.59  58.93  66.46  71.85  76.01  79.36  82.14  84.48  86.46  88.16  89.60  90.82  91.85  92.70  93.39  93.93  94.32  94.58  94.72  94.74  94.65  94.45  94.15  93.75  93.26  92.68  92.02  91.28  90.46  89.58  88.62  87.61  86.53  85.40  84.22  83.00  81.73  80.42  79.08  77.70  76.30  74.87  73.43  71.96  70.48  68.99  67.49  65.99  64.48  62.98  61.48  59.99  58.50  57.03  55.57  54.12  52.70  51.29  49.90  48.53  47.19  45.87  44.58  43.31  42.07  40.86  39.67  38.52  37.39  36.29  35.23  34.19  33.18  32.20  31.24  30.32  29.41  28.54  27.69  26.86  26.05  25.27  24.50  23.74  23.00  22.28  21.55  20.83  20.11  19.37  18.61  17.82  16.98  16.06  15.01  13.75  12.08   9.48   0.00
  0.00  45.96  58.14  65.57  70.88  74.98  78.29  81.03  83.34  85.30  86.97  88.39  89.60  90.61  91.45  92.13  92.66  93.05  93.31  93.45  93.47  93.37  93.18  92.88  92.49  92.00  91.43  90.78  90.05  89.24  88.37  87.43  86.42  85.36  84.25  83.09  81.88  80.62  79.33  78.01  76.65  75.27  73.86  72.43  70.98  69.52  68.05  66.58  65.09  63.61  62.12  60.65  59.17  57.71  56.25  54.81  53.39  51.98  50.59  49.22  47.87  46.54  45.24  43.96  42.71  41.49  40.29  39.13  37.99  36.88  35.79  34.74  33.71  32.72  31.75  30.81  29.89  29.00  28.14  27.30  26.48  25.69  24.91  24.15  23.41  22.68  21.96  21.25  20.54  19.82  19.10  18.35  17.57  16.74  15.83  14.80  13.55  11.91   9.35   0.00
  0.00  45.24  57.22  64.53  69.76  73.80  77.05  79.75  82.02  83.95  85.59  86.99  88.18  89.18  90.01  90.67  91.19  91.58  91.83  91.97  91.99  91.89  91.70  91.41  91.02  90.54  89.98  89.34  88.62  87.83  86.97  86.04  85.05  84.01  82.91  81.77  80.58  79.35  78.08  76.77  75.44  74.07  72.69  71.28  69.86  68.42  66.97  65.52  64.06  62.60  61.14  59.68  58.23  56.79  55.36  53.94  52.53  51.15  49.78  48.43  47.10  45.80  44.52  43.26  42.03  40.83  39.65  38.50  37.38  36.28  35.22  34.18  33.17  32.19  31.24  30.31  29.41  28.54  27.69  26.86  26.06  25.27  24.51  23.76  23.03  22.31  21.61  20.90  20.20  19.50  18.79  18.05  17.29  16.47  15.58  14.56  13.33  11.72   9.20   0.00
  0.00  44.39  56.15  63.33  68.46  72.42  75.62  78.26  80.49  82.38  83.99  85.37  86.54  87.51  88.32  88.98  89.49  89.87  90.12  90.25  90.27  90.18  89.99  89.70  89.32  88.85  88.30  87.67  86.97  86.19  85.34  84.43  83.47  82.44  81.37  80.24  79.07  77.86  76.62  75.34  74.03  72.69  71.33  69.95  68.55  67.14  65.72  64.29  62.86  61.43  59.99  58.56  57.14  55.73  54.32  52.93  51.55  50.19  48.85  47.52  46.22  44.94  43.68  42.45  41.24  40.06  38.91  37.78  36.68  35.60  34.56  33.54  32.55  31.59  30.65  29.74  28.86  28.00  27.17  26.36  25.57  24.80  24.05  23.32  22.60  21.89  21.20  20.51  19.82  19.13  18.43  17.71  16.96  16.16  15.28  14.28  13.08  11.50   9.02   0.00
  0.00  43.41  54.90  61.92  66.94  70.81  73.94  76.53  78.70  80.55  82.13  83.48  84.62  85.57  86.37  87.01  87.51  87.88  88.12  88.25  88.27  88.18  87.99  87.71  87.34  86.88  86.34  85.73  85.04  84.28  83.45  82.56  81.62  80.62  79.56  78.46  77.32  76.14  74.92  73.67  72.39  71.08  69.75  68.40  67.03  65.65  64.27  62.87  61.47  60.07  58.67  57.27  55.88  54.49  53.12  51.76  50.41  49.08  47.77  46.47  45.20  43.95  42.72  41.51  40.33  39.18  38.05  36.94  35.87  34.82  33.80  32.80  31.83  30.89  29.98  29.09  28.22  27.38  26.57  25.77  25.00  24.25  23.52  22.80  22.10  21.41  20.73  20.06  19.39  18.71  18.03  17.32  16.59  15.80  14.95  13.97  12.79  11.24   8.82   0.00
  0.00  42.25  53.44  60.27  65.16  68.93  71.97  74.49  76.61  78.41  79.95  81.26  82.37  83.30  84.07  84.69  85.18  85.54  85.78  85.90  85.92  85.83  85.65  85.38  85.02  84.57  84.05  83.45  82.78  82.04  81.23  80.37  79.45  78.47  77.45  76.38  75.27  74.11  72.93  71.71  70.46  69.19  67.90  66.58  65.25  63.91  62.56  61.20  59.84  58.47  57.11  55.75  54.39  53.05  51.71  50.39  49.07  47.78  46.50  45.24  44.00  42.78  41.59  40.41  39.26  38.14  37.04  35.97  34.92  33.90  32.90  31.93  30.99  30.08  29.19  28.32  27.48  26.66  25.87  25.10  24.35  23.61  22.90  22.20  21.52  20.85  20.19  19.53  18.88  18.22  17.55  16.87  16.15  15.39  14.55  13.60  12.46  10.95   8.59   0.00
  0.00  40.88  51.71  58.32  63.04  66.69  69.63  72.07  74.12  75.86  77.35  78.61  79.69  80.59  81.34  81.94  82.41  82.76  82.99  83.11  83.13  83.05  82.87  82.61  82.26  81.83  81.32  80.74  80.09  79.37  78.59  77.76  76.87  75.92  74.93  73.90  72.82  71.71  70.56  69.38  68.18  66.95  65.69  64.42  63.14  61.84  60.53  59.22  57.90  56.58  55.26  53.94  52.63  51.33  50.04  48.76  47.49  46.24  45.00  43.78  42.58  41.40  40.25  39.11  38.00  36.91  35.85  34.81  33.80  32.81  31.85  30.91  30.00  29.11  28.25  27.41  26.60  25.81  25.04  24.29  23.57  22.86  22.17  21.49  20.83  20.18  19.54  18.91  18.28  17.64  16.99  16.33  15.64  14.90  14.09  13.17  12.06  10.60   8.32   0.00
  0.00  39.22  49.60  55.94  60.48  63.98  66.80  69.14  71.10  72.78  74.20  75.41  76.45  77.31  78.03  78.60  79.06  79.39  79.61  79.73  79.74  79.67  79.50  79.24  78.91  78.50  78.01  77.45  76.83  76.14  75.40  74.60  73.74  72.84  71.89  70.90  69.86  68.80  67.70  66.57  65.41  64.23  63.03  61.81  60.58  59.33  58.08  56.82  55.55  54.29  53.02  51.76  50.50  49.25  48.01  46.78  45.57  44.37  43.18  42.01  40.86  39.73  38.62  37.53  36.47  35.42  34.40  33.41  32.44  31.49  30.56  29.67  28.79  27.94  27.12  26.31  25.53  24.77  24.04  23.32  22.62  21.95  21.28  20.64  20.00  19.38  18.77  18.16  17.55  16.94  16.32  15.68  15.02  14.31  13.53  12.65  11.58  10.18   7.99   0.00
  0.00  37.14  46.98  52.98  57.28  60.59  63.26  65.48  67.34  68.92  70.27  71.42  72.40  73.22  73.90  74.45  74.87  75.19  75.40  75.51  75.53  75.45  75.29  75.05  74.74  74.35  73.88  73.36  72.77  72.12  71.41  70.65  69.84  68.99  68.09  67.15  66.17  65.16  64.12  63.05  61.96  60.84  59.70  58.55  57.38  56.20  55.01  53.82  52.62  51.43  50.23  49.03  47.84  46.66  45.49  44.32  43.17  42.03  40.91  39.80  38.72  37.65  36.59  35.56  34.55  33.57  32.60  31.66  30.74  29.84  28.97  28.12  27.29  26.48  25.70  24.94  24.20  23.48  22.79  22.11  21.45  20.80  20.18  19.56  18.96  18.37  17.79  17.22  16.64  16.06  15.47  14.87  14.24  13.57  12.83  12.00  10.99   9.66   7.58   0.00
  0.00  34.43  43.55  49.12  53.10  56.17  58.65  60.70  62.43  63.90  65.15  66.21  67.12  67.88  68.51  69.01  69.41  69.70  69.90  70.00  70.02  69.95  69.80  69.58  69.28  68.92  68.50  68.01  67.46  66.86  66.21  65.50  64.75  63.96  63.13  62.26  61.35  60.42  59.45  58.46  57.44  56.41  55.35  54.29  53.20  52.11  51.01  49.91  48.80  47.69  46.58  45.47  44.37  43.27  42.18  41.10  40.04  38.98  37.94  36.92  35.91  34.92  33.94  32.99  32.05  31.14  30.24  29.37  28.52  27.68  26.87  26.09  25.32  24.57  23.85  23.14  22.46  21.79  21.15  20.52  19.91  19.31  18.73  18.16  17.60  17.06  16.52  15.98  15.45  14.91  14.37  13.81  13.22  12.60  11.92  11.14  10.20   8.97   7.04   0.00
  0.00  30.60  38.71  43.66  47.19  49.93  52.13  53.95  55.49  56.79  57.90  58.85  59.66  60.33  60.89  61.34  61.69  61.95  62.13  62.22  62.23  62.17  62.04  61.84  61.58  61.26  60.88  60.45  59.97  59.43  58.85  58.23  57.56  56.86  56.12  55.34  54.54  53.71  52.85  51.97  51.07  50.15  49.21  48.26  47.30  46.33  45.35  44.37  43.39  42.40  41.41  40.43  39.45  38.48  37.51  36.55  35.60  34.67  33.74  32.83  31.94  31.05  30.19  29.34  28.51  27.70  26.90  26.13  25.37  24.63  23.91  23.21  22.53  21.86  21.22  20.59  19.99  19.39  18.82  18.26  17.72  17.19  16.67  16.17  15.67  15.18  14.70  14.23  13.75  13.28  12.79  12.30  11.78  11.22  10.61   9.92   9.09   7.99   6.27   0.00
  0.00  24.26  30.69  34.61  37.41  39.58  41.32  42.77  43.99  45.02  45.90  46.65  47.29  47.83  48.27  48.63  48.91  49.11  49.25  49.32  49.33  49.29  49.18  49.03  48.82  48.57  48.27  47.92  47.54  47.12  46.66  46.16  45.63  45.08  44.49  43.88  43.24  42.58  41.90  41.20  40.49  39.76  39.02  38.27  37.51  36.74  35.96  35.19  34.41  33.62  32.84  32.06  31.29  30.52  29.75  28.99  28.24  27.50  26.77  26.04  25.33  24.64  23.95  23.28  22.62  21.98  21.35  20.73  20.13  19.54  18.97  18.42  17.88  17.35  16.84  16.35  15.86  15.40  14.94  14.50  14.07  13.65  13.24  12.84  12.44  12.06  11.68  11.30  10.93  10.55  10.16   9.77   9.36   8.92   8.43   7.88   7.22   6.35   4.98   0.00
  0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
